Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익률(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A005720,넥센,12,2011,Annual,13.96,14.33,5.43,100.52,298.94,105.75,15.14,298.94,258.36
A005720,넥센,12,2012,Annual,21.35,33.37,25.29,415.66,396.52,133.85,19.89,396.52,350.84
A005720,넥센,12,2013,Annual,18.19,30.49,22.20,309.54,294.86,128.53,14.35,294.86,249.27
A005720,넥센,12,2014,Annual,22.28,34.03,24.90,323.93,325.55,133.16,14.18,325.55,286.91
A005720,넥센,12,2015,Annual,25.41,38.64,28.02,314.87,312.92,138.92,12.33,312.92,285.58
A005720,넥센,12,2016,Annual,30.92,44.28,33.93,400.39,406.24,151.37,14.32,406.24,364.85
A005720,넥센,12,2017,Annual,26.06,34.52,23.38,263.05,334.38,130.51,10.74,334.38,293.28
A005720,넥센,12,2018,Annual,6.51,26.59,10.56,502.53,306.70,111.80,6.26,306.70,217.69
A005720,넥센,12,2019,Annual,5.67,29.22,9.82,787.90,721.32,110.90,10.51,721.32,207.34
A005720,넥센,12,2020,Annual,0.04,25.27,3.17,218.15,34.23,103.27,0.48,34.23,38.09
A005720,넥센,12,2021,Annual,1.22,21.16,1.40,117.52,166.75,101.42,2.29,166.75,100.94
A005720,넥센,12,2022,Annual,0.06,16.81,-0.75,-78.90,-10.90,99.26,-0.15,-10.90,61.14
A071840,롯데하이마트,12,2011,Annual,4.13,25.19,7.35,234.88,174.99,107.94,15.40,174.99,131.79
A071840,롯데하이마트,12,2012,Annual,2.16,24.87,5.01,136.80,77.32,105.28,6.29,77.32,58.95
A071840,롯데하이마트,12,2013,Annual,3.67,25.01,5.25,156.56,141.39,105.54,10.87,141.39,109.38
A071840,롯데하이마트,12,2014,Annual,2.57,24.68,3.85,122.33,105.43,104.00,7.59,105.43,81.70
A071840,롯데하이마트,12,2015,Annual,2.74,24.73,4.11,135.70,121.34,104.29,8.26,121.34,90.30
A071840,롯데하이마트,12,2016,Annual,3.08,25.72,4.43,147.87,137.70,104.64,8.84,137.70,102.87
A071840,롯데하이마트,12,2017,Annual,3.62,25.89,5.06,175.76,168.56,105.33,10.15,168.56,125.75
A071840,롯데하이마트,12,2018,Annual,2.08,26.09,4.53,157.98,107.51,104.75,6.21,107.51,72.40
A071840,롯데하이마트,12,2019,Annual,-2.48,24.85,2.73,93.07,-71.09,102.80,-4.21,-71.09,-84.64
A071840,롯데하이마트,12,2020,Annual,0.71,24.84,3.98,136.46,55.07,104.14,3.38,55.07,24.33
A071840,롯데하이마트,12,2021,Annual,-1.48,24.10,2.76,90.51,-28.35,102.84,-1.78,-28.35,-48.67
A071840,롯데하이마트,12,2022,Annual,-15.82,22.74,-1.56,-44.06,-472.47,98.47,-35.72,-472.47,-447.22
A007860,서연,12,2011,Annual,4.80,9.42,4.62,321.59,454.74,104.84,22.92,454.74,288.05
A007860,서연,12,2012,Annual,2.67,10.81,4.39,482.45,451.83,104.59,18.31,451.83,238.05
A007860,서연,12,2013,Annual,3.69,14.22,7.54,"1,038.93","1,206.18",108.16,39.45,"1,206.18",379.46
A007860,서연,12,2014,Annual,13.01,12.56,6.79,863.96,"1,149.42",107.28,22.82,"1,149.42","1,381.64"
A007860,서연,12,2015,Annual,3.07,11.50,4.48,"1,220.67","1,136.58",104.69,13.69,"1,136.58",360.95
A007860,서연,12,2016,Annual,4.15,10.78,3.98,"1,103.77","1,480.75",104.14,16.58,"1,480.75",665.68
A007860,서연,12,2017,Annual,-0.76,7.32,-0.88,-219.39,-777.88,99.12,-8.81,-777.88,-124.56
A007860,서연,12,2018,Annual,-2.08,10.01,0.30,53.18,37.85,100.30,0.46,37.85,-151.48
A007860,서연,12,2019,Annual,-4.33,11.13,1.51,282.92,-410.73,101.53,-5.49,-410.73,-510.86
A007860,서연,12,2020,Annual,-1.14,12.30,2.37,451.70,-127.43,102.43,-1.83,-127.43,-45.66
A007860,서연,12,2021,Annual,1.79,13.76,3.38,712.76,602.68,103.49,8.17,602.68,201.67
A007860,서연,12,2022,Annual,3.05,15.52,5.80,"1,606.25","1,340.65",106.16,16.48,"1,340.65",560.93
A002900,TYM,12,2011,Annual,-1.44,22.15,1.28,13.37,-5.37,101.29,-1.19,-5.37,-15.02
A002900,TYM,12,2012,Annual,-0.35,19.99,2.44,27.34,-6.86,102.50,-1.57,-6.86,-3.96
A002900,TYM,12,2013,Annual,-0.39,22.00,3.10,35.44,5.77,103.20,1.33,5.77,-4.45
A002900,TYM,12,2014,Annual,-2.72,16.34,0.40,4.00,-0.24,100.40,-0.06,-0.24,-27.21
A002900,TYM,12,2015,Annual,0.76,19.16,1.48,16.17,14.76,101.50,3.73,14.76,8.27
A002900,TYM,12,2016,Annual,2.49,19.61,-0.32,-3.50,-1.18,99.68,-0.29,-1.18,8.65
A002900,TYM,12,2017,Annual,-4.28,19.01,-0.36,-5.88,-73.17,99.64,-19.79,-73.17,-68.33
A002900,TYM,12,2018,Annual,-3.86,15.03,-0.92,-16.65,-42.23,99.09,-12.96,-42.23,-22.88
A002900,TYM,12,2019,Annual,0.85,16.36,2.22,28.64,5.55,102.27,2.11,5.55,9.41
A002900,TYM,12,2020,Annual,0.90,17.53,4.08,44.58,9.05,104.25,3.71,9.05,5.42
A002900,TYM,12,2021,Annual,4.69,18.74,4.19,49.24,47.57,104.37,16.23,47.57,37.52
A002900,TYM,12,2022,Annual,8.42,23.49,10.46,160.61,161.61,111.69,42.07,161.61,129.24
A011760,현대코퍼레이션,12,2011,Annual,0.77,2.54,0.97,47.31,53.62,100.98,20.55,53.62,39.30
A011760,현대코퍼레이션,12,2012,Annual,0.94,2.47,0.53,25.80,57.85,100.53,16.23,57.85,46.19
A011760,현대코퍼레이션,12,2013,Annual,2.13,2.42,0.43,19.67,109.13,100.43,24.27,109.13,97.35
A011760,현대코퍼레이션,12,2014,Annual,0.64,2.04,0.56,26.33,36.82,100.56,6.52,36.82,30.24
A011760,현대코퍼레이션,12,2015,Annual,3.45,2.48,0.55,26.37,43.17,100.55,6.63,43.17,165.54
A011760,현대코퍼레이션,12,2016,Annual,0.23,3.00,0.86,46.08,32.28,100.86,4.63,32.28,12.03
A011760,현대코퍼레이션,12,2017,Annual,0.58,2.55,0.79,51.38,15.17,100.80,2.52,15.17,37.76
A011760,현대코퍼레이션,12,2018,Annual,-0.18,2.69,1.07,76.35,-5.75,101.08,-1.14,-5.75,-13.32
A011760,현대코퍼레이션,12,2019,Annual,0.39,2.83,1.02,65.79,25.32,101.03,5.17,25.32,24.73
A011760,현대코퍼레이션,12,2020,Annual,1.71,3.56,1.15,50.25,81.43,101.17,16.42,81.43,74.54
A011760,현대코퍼레이션,12,2021,Annual,1.00,2.94,0.93,53.02,85.00,100.94,16.60,85.00,57.13
A011760,현대코퍼레이션,12,2022,Annual,1.28,2.59,1.09,101.03,136.88,101.10,22.65,136.88,119.00
A210980,SK디앤디,12,2011,Annual,20.21,20.45,0.06,0.79,253.51,100.06,33.08,253.51,282.56
A210980,SK디앤디,12,2012,Annual,2.97,18.73,5.98,135.54,103.84,106.36,9.70,103.84,67.30
A210980,SK디앤디,12,2013,Annual,6.20,24.09,7.56,N/A(IFRS),N/A(IFRS),108.17,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A210980,SK디앤디,12,2014,Annual,10.93,25.88,14.40,351.06,319.95,116.82,24.09,319.95,266.68
A210980,SK디앤디,12,2015,Annual,8.72,25.30,11.62,291.61,284.23,113.15,14.00,284.23,220.09
A210980,SK디앤디,12,2016,Annual,9.53,29.00,14.61,374.95,319.90,117.11,12.77,319.90,252.83
A210980,SK디앤디,12,2017,Annual,19.65,24.20,7.15,175.71,659.30,107.70,32.62,659.30,403.41
A210980,SK디앤디,12,2018,Annual,9.31,25.12,15.12,484.26,393.47,117.81,22.80,393.47,298.26
A210980,SK디앤디,12,2019,Annual,9.87,29.03,18.09,433.16,312.31,122.08,16.72,312.31,236.46
A210980,SK디앤디,12,2020,Annual,9.45,32.20,19.98,647.55,431.72,124.97,20.88,431.72,305.24
A210980,SK디앤디,12,2021,Annual,15.15,100.00,23.80,867.57,750.70,131.23,31.02,750.70,550.98
A210980,SK디앤디,12,2022,Annual,13.53,100.00,11.42,266.00,470.12,112.89,17.02,470.12,316.87
A001130,대한제분,12,2011,Annual,0.69,10.96,0.76,68.04,129.43,100.77,1.98,129.43,67.49
A001130,대한제분,12,2012,Annual,3.85,16.94,3.82,402.65,564.47,103.97,8.21,564.47,407.21
A001130,대한제분,12,2013,Annual,2.13,17.64,3.15,322.57,341.98,103.25,4.77,341.98,220.45
A001130,대한제분,12,2014,Annual,4.24,20.87,6.09,626.84,594.99,106.49,8.16,594.99,435.84
A001130,대한제분,12,2015,Annual,4.15,20.70,5.73,559.59,552.65,106.07,7.29,552.65,404.13
A001130,대한제분,12,2016,Annual,3.40,21.70,5.47,522.63,460.53,105.79,5.90,460.53,322.59
A001130,대한제분,12,2017,Annual,6.30,20.64,4.46,428.15,628.73,104.67,7.74,628.73,604.12
A001130,대한제분,12,2018,Annual,5.95,20.18,3.79,388.15,886.56,103.94,10.27,886.56,609.14
A001130,대한제분,12,2019,Annual,1.82,19.24,2.51,277.91,301.94,102.58,3.38,301.94,201.10
A001130,대한제분,12,2020,Annual,2.15,19.26,2.37,271.79,366.26,102.42,4.02,366.26,246.44
A001130,대한제분,12,2021,Annual,7.85,17.84,2.25,295.39,"1,533.83",102.30,15.60,"1,533.83","1,034.48"
A001130,대한제분,12,2022,Annual,3.02,16.68,3.16,512.12,652.46,103.27,6.13,652.46,487.14
A096760,JW홀딩스,12,2011,Annual,-8.67,40.69,2.62,57.65,-184.25,102.69,-17.16,-184.25,-137.00
A096760,JW홀딩스,12,2012,Annual,-8.10,38.94,0.72,15.22,-192.92,100.72,-20.60,-192.92,-91.28
A096760,JW홀딩스,12,2013,Annual,3.05,41.73,3.85,81.37,85.58,104.01,9.73,85.58,71.00
A096760,JW홀딩스,12,2014,Annual,-1.62,41.06,3.18,69.26,-49.73,103.28,-5.90,-49.73,-41.54
A096760,JW홀딩스,12,2015,Annual,0.05,41.19,5.37,121.04,0.87,105.68,0.10,0.87,0.66
A096760,JW홀딩스,12,2016,Annual,-2.10,41.12,6.33,147.03,38.61,106.76,4.15,38.61,-29.39
A096760,JW홀딩스,12,2017,Annual,8.35,43.27,6.12,135.29,189.91,106.52,18.07,189.91,175.21
A096760,JW홀딩스,12,2018,Annual,5.02,42.73,4.59,106.37,1.36,104.81,0.11,1.36,73.98
A096760,JW홀딩스,12,2019,Annual,-3.83,39.37,0.83,18.83,-71.23,100.83,-6.18,-71.23,-89.77
A096760,JW홀딩스,12,2020,Annual,0.43,39.32,4.78,114.00,72.07,105.02,7.15,72.07,27.68
A096760,JW홀딩스,12,2021,Annual,0.56,43.63,8.71,203.80,96.34,109.54,10.33,96.34,-8.24
A096760,JW홀딩스,12,2022,Annual,5.38,46.26,11.94,297.39,204.47,113.56,22.25,204.47,63.80
A001520,동양,12,2011,Annual,-6.29,13.02,0.73,3.94,-31.55,100.74,-33.10,-31.55,-24.27
A001520,동양,12,2012,Annual,-16.89,28.07,15.78,105.04,12.72,118.74,5.52,12.72,-105.71
A001520,동양,12,2013,Annual,-118.97,21.48,-2.49,-11.07,-468.28,97.57,완전잠식,-468.28,-473.61
A001520,동양,12,2014,Annual,165.79,14.24,6.34,19.66,341.67,106.77,완전잠식,341.67,518.53
A001520,동양,12,2015,Annual,154.66,17.52,8.95,29.54,198.94,109.83,35.45,198.94,523.82
A001520,동양,12,2016,Annual,5.56,12.21,1.74,6.39,23.75,101.77,3.12,23.75,20.33
A001520,동양,12,2017,Annual,3.27,11.69,1.41,5.67,17.63,101.43,2.47,17.63,13.59
A001520,동양,12,2018,Annual,0.59,11.04,0.14,0.60,13.35,100.14,1.90,13.35,2.77
A001520,동양,12,2019,Annual,-0.42,9.23,-3.73,-16.79,8.14,96.40,1.18,8.14,-0.33
A001520,동양,12,2020,Annual,-4.79,10.66,-1.25,-6.30,-8.88,98.76,-1.33,-8.88,-19.60
A001520,동양,12,2021,Annual,1.61,11.50,1.09,6.36,31.07,101.10,4.76,31.07,13.51
A001520,동양,12,2022,Annual,1.30,10.75,1.03,6.61,-17.74,101.04,-2.71,-17.74,-3.67
A095570,AJ네트웍스,12,2011,Annual,2.30,25.74,12.86,137.76,36.28,114.75,13.20,36.28,24.67
A095570,AJ네트웍스,12,2012,Annual,2.90,33.81,13.57,200.47,121.24,115.70,24.28,121.24,38.20
A095570,AJ네트웍스,12,2013,Annual,2.39,100.00,9.32,N/A(IFRS),N/A(IFRS),110.27,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A095570,AJ네트웍스,12,2014,Annual,2.77,100.00,7.61,251.97,119.17,108.24,14.63,119.17,54.21
A095570,AJ네트웍스,12,2015,Annual,2.75,100.00,7.03,183.57,94.57,107.57,11.23,94.57,46.53
A095570,AJ네트웍스,12,2016,Annual,1.36,100.00,4.93,132.12,61.15,105.19,6.94,61.15,28.84
A095570,AJ네트웍스,12,2017,Annual,2.45,100.00,2.66,47.92,1.69,102.73,0.18,1.69,32.03
A095570,AJ네트웍스,12,2018,Annual,3.56,100.00,-2.03,-45.35,-105.52,98.01,-10.52,-105.52,2.42
A095570,AJ네트웍스,12,2019,Annual,4.21,100.00,1.56,33.42,228.63,101.59,25.51,228.63,98.18
A095570,AJ네트웍스,12,2020,Annual,-0.38,100.00,2.42,45.04,-39.52,102.48,-5.82,-39.52,-8.37
A095570,AJ네트웍스,12,2021,Annual,7.81,100.00,4.90,102.67,47.61,105.15,6.85,47.61,164.01
A095570,AJ네트웍스,12,2022,Annual,0.73,100.00,6.40,163.21,55.82,106.84,7.20,55.82,18.99
A039570,HDC랩스,12,2011,Annual,11.42,18.95,7.68,251.50,499.32,108.32,29.32,499.32,373.87
A039570,HDC랩스,12,2012,Annual,9.93,18.26,7.19,275.30,488.04,107.75,24.53,488.04,380.12
A039570,HDC랩스,12,2013,Annual,-0.86,15.94,5.79,257.81,-34.44,106.14,-1.60,-34.44,-38.23
A039570,HDC랩스,12,2014,Annual,4.72,15.78,5.61,264.90,292.73,105.94,13.22,292.73,222.87
A039570,HDC랩스,12,2015,Annual,8.08,13.54,6.99,353.19,511.65,107.51,15.84,511.65,408.64
A039570,HDC랩스,12,2016,Annual,9.98,13.21,6.97,320.06,549.16,107.49,13.48,549.16,458.31
A039570,HDC랩스,12,2017,Annual,9.00,10.15,5.60,239.68,471.93,105.94,15.64,471.93,384.91
A039570,HDC랩스,12,2018,Annual,8.91,10.38,5.40,178.36,392.86,105.70,15.99,392.86,294.52
A039570,HDC랩스,12,2019,Annual,-2.34,10.16,5.13,157.38,-86.64,105.41,-3.79,-86.64,-71.65
A039570,HDC랩스,12,2020,Annual,6.02,11.32,5.88,186.19,253.68,106.25,12.56,253.68,190.39
A039570,HDC랩스,12,2021,Annual,3.31,9.67,3.52,91.16,109.75,103.65,5.42,109.75,85.73
A039570,HDC랩스,12,2022,Annual,2.04,8.82,2.02,94.84,127.12,102.06,6.27,127.12,95.78
A019680,대교,12,2011,Annual,5.55,18.62,6.73,117.45,144.75,107.22,11.32,144.75,101.19
A019680,대교,12,2012,Annual,2.39,17.35,3.64,60.80,81.46,103.78,6.70,81.46,44.05
A019680,대교,12,2013,Annual,3.84,17.98,3.78,60.90,104.00,103.92,8.54,104.00,67.81
A019680,대교,12,2014,Annual,4.72,18.62,3.79,58.94,103.32,103.93,8.36,103.32,77.65
A019680,대교,12,2015,Annual,5.66,20.22,5.29,82.67,115.35,105.59,9.35,115.35,86.04
A019680,대교,12,2016,Annual,5.09,20.23,5.22,82.30,102.96,105.51,8.20,102.96,81.74
A019680,대교,12,2017,Annual,5.12,19.81,5.60,87.36,104.61,105.93,8.13,104.61,80.17
A019680,대교,12,2018,Annual,2.52,17.88,3.36,49.18,54.00,103.47,4.35,54.00,36.20
A019680,대교,12,2019,Annual,2.25,18.39,3.86,56.46,48.39,104.01,4.10,48.39,32.41
A019680,대교,12,2020,Annual,-2.90,13.44,-4.47,-53.83,-72.71,95.72,-6.46,-72.71,-33.73
A019680,대교,12,2021,Annual,-6.65,14.50,-4.43,-54.38,-85.29,95.75,-8.26,-85.29,-83.81
A019680,대교,12,2022,Annual,-19.94,14.89,-7.31,-95.96,-206.85,93.18,-23.39,-206.85,-257.53
A109070,주성코퍼레이션,12,2011,Annual,-12.81,-0.38,-4.81,-12.92,-35.18,95.41,-47.29,-35.18,-34.42
A109070,주성코퍼레이션,12,2012,Annual,-11.61,-0.96,-4.75,-12.93,-37.24,95.47,-61.89,-37.24,-31.62
A109070,주성코퍼레이션,12,2013,Annual,-16.03,1.03,-2.35,-9.11,-60.41,97.71,-87.65,-60.41,-62.22
A109070,주성코퍼레이션,12,2014,Annual,-9.59,1.40,-3.40,-20.55,-63.07,96.71,-95.32,-63.07,-57.99
A109070,주성코퍼레이션,12,2015,Annual,-11.75,-1.47,-5.87,-19.56,-38.26,94.46,-62.65,-38.26,-39.15
A109070,주성코퍼레이션,12,2016,Annual,-35.53,-7.85,-19.33,-34.83,-60.47,83.80,-88.75,-60.47,-64.02
A109070,주성코퍼레이션,12,2017,Annual,-20.13,-0.64,-18.31,-90.60,-98.43,84.53,-108.43,-98.43,-66.96
A109070,주성코퍼레이션,12,2018,Annual,-27.39,-2.70,-13.77,-200.19,-262.83,87.90,-239.11,-262.83,-323.73
A109070,주성코퍼레이션,12,2019,Annual,-35.41,3.70,-13.12,-56.12,-160.70,88.40,완전잠식,-160.70,-151.49
A109070,주성코퍼레이션,12,2020,Annual,-30.84,11.91,-23.77,-44.27,-58.22,80.79,-313.80,-58.22,-57.58
A109070,주성코퍼레이션,12,2021,Annual,-3.97,18.89,-3.53,-18.36,-12.89,96.59,-11.55,-12.89,-21.27
A109070,주성코퍼레이션,12,2022,Annual,-43.12,12.13,-20.95,-35.41,-69.03,82.68,-76.88,-69.03,-72.87
A025000,KPX케미칼,12,2011,Annual,6.62,11.73,8.41,271.15,278.62,109.18,23.66,278.62,210.12
A025000,KPX케미칼,12,2012,Annual,4.86,10.12,6.21,195.59,195.61,106.62,14.69,195.61,152.06
A025000,KPX케미칼,12,2013,Annual,3.27,8.58,4.28,138.23,158.30,104.47,11.16,158.30,103.81
A025000,KPX케미칼,12,2014,Annual,4.95,10.74,5.46,186.55,219.45,105.78,14.51,219.45,164.86
A025000,KPX케미칼,12,2015,Annual,4.78,12.33,6.56,201.82,196.52,107.03,12.05,196.52,139.36
A025000,KPX케미칼,12,2016,Annual,5.26,13.74,6.84,183.00,184.93,107.34,10.70,184.93,135.63
A025000,KPX케미칼,12,2017,Annual,3.85,11.13,4.26,123.86,146.30,104.45,8.11,146.30,109.50
A025000,KPX케미칼,12,2018,Annual,1.57,9.13,3.11,98.56,64.97,103.21,3.55,64.97,45.69
A025000,KPX케미칼,12,2019,Annual,5.62,13.10,6.32,200.12,229.66,106.75,12.00,229.66,172.11
A025000,KPX케미칼,12,2020,Annual,8.63,16.18,8.59,264.95,345.10,109.39,16.44,345.10,261.48
A025000,KPX케미칼,12,2021,Annual,4.82,11.82,4.38,184.63,265.30,104.58,11.55,265.30,198.91
A025000,KPX케미칼,12,2022,Annual,3.01,14.82,4.73,192.20,154.57,104.96,6.38,154.57,118.20
A000050,경방,12,2011,Annual,-0.32,25.66,6.34,212.11,-14.53,106.77,-0.24,-14.53,-10.69
A000050,경방,12,2012,Annual,-2.37,21.82,2.17,69.75,-98.86,102.22,-1.64,-98.86,-76.01
A000050,경방,12,2013,Annual,4.20,27.57,10.38,315.22,167.12,111.58,3.04,167.12,127.65
A000050,경방,12,2014,Annual,3.49,27.56,9.31,234.00,108.44,110.26,2.21,108.44,87.80
A000050,경방,12,2015,Annual,4.67,28.45,10.89,284.23,170.05,112.23,3.56,170.05,121.78
A000050,경방,12,2016,Annual,7.81,28.90,11.51,316.88,236.48,113.00,4.83,236.48,215.06
A000050,경방,12,2017,Annual,7.02,29.75,11.73,308.65,259.57,113.28,5.16,259.57,184.68
A000050,경방,12,2018,Annual,5.74,30.56,11.66,298.96,198.08,113.20,3.86,198.08,147.32
A000050,경방,12,2019,Annual,12.68,28.93,9.31,233.60,393.28,110.27,7.43,393.28,318.19
A000050,경방,12,2020,Annual,3.96,29.41,6.64,159.43,165.48,107.11,3.06,165.48,95.04
A000050,경방,12,2021,Annual,5.81,35.63,14.03,392.46,227.20,116.32,4.17,227.20,162.55
A000050,경방,12,2022,Annual,1.13,32.42,8.19,232.68,12.02,108.93,0.22,12.02,32.21
A000140,하이트진로홀딩스,12,2011,Annual,1.96,43.61,10.26,183.10,82.93,111.44,7.07,82.93,5.80
A000140,하이트진로홀딩스,12,2012,Annual,3.04,43.11,8.84,155.39,83.76,109.69,7.31,83.76,14.30
A000140,하이트진로홀딩스,12,2013,Annual,-2.66,43.11,8.64,141.83,24.52,109.46,2.24,24.52,-47.85
A000140,하이트진로홀딩스,12,2014,Annual,-5.35,42.16,5.72,91.29,-78.64,106.07,-7.98,-78.64,-98.98
A000140,하이트진로홀딩스,12,2015,Annual,2.32,43.06,7.57,123.22,57.15,108.19,6.14,57.15,15.51
A000140,하이트진로홀딩스,12,2016,Annual,2.44,43.78,7.01,112.29,60.77,107.54,6.22,60.77,23.59
A000140,하이트진로홀딩스,12,2017,Annual,-0.40,43.22,5.32,84.55,16.47,105.62,1.67,16.47,-12.16
A000140,하이트진로홀딩스,12,2018,Annual,0.46,40.88,5.52,87.43,24.76,105.84,2.63,24.76,-2.29
A000140,하이트진로홀딩스,12,2019,Annual,-1.98,43.31,4.98,85.27,-3.55,105.24,-0.40,-3.55,-18.06
A000140,하이트진로홀딩스,12,2020,Annual,4.79,43.66,9.37,177.80,104.54,110.34,12.12,104.54,54.45
A000140,하이트진로홀딩스,12,2021,Annual,3.07,42.61,8.60,159.14,87.31,109.40,9.63,87.31,27.55
A000140,하이트진로홀딩스,12,2022,Annual,2.90,43.04,8.15,171.05,92.98,108.87,9.77,92.98,25.45
A008060,대덕,12,2011,Annual,7.05,12.05,8.01,215.53,228.36,108.71,14.83,228.36,189.75
A008060,대덕,12,2012,Annual,6.47,12.06,7.50,231.01,251.71,108.11,14.91,251.71,199.05
A008060,대덕,12,2013,Annual,1.14,4.71,0.14,4.10,43.52,100.14,2.47,43.52,34.42
A008060,대덕,12,2014,Annual,4.37,7.66,3.51,99.29,153.20,103.63,8.62,153.20,123.83
A008060,대덕,12,2015,Annual,5.97,9.74,5.23,109.87,164.44,105.52,8.97,164.44,125.42
A008060,대덕,12,2016,Annual,4.76,10.07,5.86,117.89,165.11,106.22,8.73,165.11,95.77
A008060,대덕,12,2017,Annual,6.95,10.58,5.97,125.33,186.05,106.35,9.20,186.05,145.95
A008060,대덕,12,2018,Annual,44.71,9.40,5.88,107.00,858.20,106.25,37.12,858.20,813.81
A008060,대덕,12,2019,Annual,,,,-6.90,24.43,0.00,0.98,24.43,158.78
A008060,대덕,12,2020,Annual,"4,378.76",100.00,-121.20,-14.00,320.27,45.21,7.81,320.27,505.90
A008060,대덕,12,2021,Annual,3.99,11.85,4.90,382.88,397.48,105.15,5.13,397.48,-13.24
A008060,대덕,12,2022,Annual,8.03,19.47,11.85,"1,121.66","1,070.01",113.44,13.15,"1,070.01",109.76
A006060,화승인더,12,2011,Annual,1.26,10.24,2.42,52.65,37.71,102.47,7.45,37.71,23.94
A006060,화승인더,12,2012,Annual,0.75,10.88,2.21,44.71,24.28,102.26,4.87,24.28,5.71
A006060,화승인더,12,2013,Annual,-1.07,9.86,1.53,33.04,-11.74,101.55,-2.65,-11.74,-19.66
A006060,화승인더,12,2014,Annual,-1.89,11.45,2.52,53.26,-35.57,102.58,-9.47,-35.57,-40.07
A006060,화승인더,12,2015,Annual,2.88,15.23,5.93,160.16,86.70,106.31,20.91,86.70,77.92
A006060,화승인더,12,2016,Annual,4.82,16.48,7.73,282.50,221.22,108.37,29.33,221.22,160.82
A006060,화승인더,12,2017,Annual,4.21,17.72,8.23,342.57,259.10,108.96,23.89,259.10,131.81
A006060,화승인더,12,2018,Annual,2.33,15.27,5.19,208.63,124.59,105.47,10.34,124.59,73.44
A006060,화승인더,12,2019,Annual,5.67,17.31,7.96,410.58,361.47,108.65,24.76,361.47,213.13
A006060,화승인더,12,2020,Annual,3.84,16.97,6.34,297.87,222.77,106.77,11.40,222.77,135.02
A006060,화승인더,12,2021,Annual,-0.31,12.91,1.25,61.95,46.44,101.27,2.04,46.44,-7.57
A006060,화승인더,12,2022,Annual,0.00,14.51,3.83,265.00,73.72,103.98,3.15,73.72,3.10
A004980,성신양회,12,2011,Annual,-7.68,7.95,-8.91,-41.54,-38.53,91.82,-11.26,-38.53,-35.81
A004980,성신양회,12,2012,Annual,0.57,17.15,2.93,15.36,8.76,103.02,2.75,8.76,3.29
A004980,성신양회,12,2013,Annual,0.56,23.06,7.47,39.02,3.86,108.07,1.31,3.86,3.14
A004980,성신양회,12,2014,Annual,1.34,23.61,7.24,35.23,7.19,107.80,2.61,7.19,6.74
A004980,성신양회,12,2015,Annual,-5.01,22.13,5.19,27.96,-26.80,105.48,-10.37,-26.80,-26.83
A004980,성신양회,12,2016,Annual,1.81,20.90,5.36,28.93,11.61,105.67,4.75,11.61,9.93
A004980,성신양회,12,2017,Annual,1.87,21.14,5.07,25.54,17.95,105.34,6.67,17.95,9.50
A004980,성신양회,12,2018,Annual,2.41,21.46,4.33,23.18,15.53,104.53,5.25,15.53,12.97
A004980,성신양회,12,2019,Annual,2.46,18.97,2.93,16.16,13.89,103.02,4.54,13.89,13.57
A004980,성신양회,12,2020,Annual,1.40,18.58,2.93,16.49,15.57,103.02,4.95,15.57,7.93
A004980,성신양회,12,2021,Annual,0.78,17.65,3.60,23.36,18.73,103.74,5.86,18.73,5.01
A004980,성신양회,12,2022,Annual,-2.57,13.75,0.18,1.43,-20.33,100.18,-6.45,-20.33,-20.66
A001250,GS글로벌,12,2011,Annual,-0.53,3.05,0.37,25.08,-43.11,100.37,-9.95,-43.11,-14.68
A001250,GS글로벌,12,2012,Annual,0.76,3.35,0.90,49.65,47.36,100.91,10.05,47.36,36.18
A001250,GS글로벌,12,2013,Annual,0.82,3.19,0.57,24.37,33.84,100.58,7.20,33.84,33.83
A001250,GS글로벌,12,2014,Annual,0.25,3.04,0.84,41.50,16.55,100.85,3.67,16.55,12.80
A001250,GS글로벌,12,2015,Annual,-2.07,4.08,1.28,51.32,-80.06,101.29,-19.85,-80.06,-82.88
A001250,GS글로벌,12,2016,Annual,0.63,4.13,1.43,27.72,14.13,101.45,6.66,14.13,11.89
A001250,GS글로벌,12,2017,Annual,0.66,4.13,1.42,23.27,10.37,101.44,5.77,10.37,10.26
A001250,GS글로벌,12,2018,Annual,0.52,3.42,1.38,27.20,14.71,101.40,7.68,14.71,9.96
A001250,GS글로벌,12,2019,Annual,-0.43,3.80,1.50,28.24,-2.98,101.52,-1.57,-2.98,-8.29
A001250,GS글로벌,12,2020,Annual,-2.92,4.34,1.15,15.65,-33.72,101.16,-20.50,-33.72,-38.94
A001250,GS글로벌,12,2021,Annual,0.57,3.51,1.01,18.83,12.78,101.02,8.22,12.78,11.30
A001250,GS글로벌,12,2022,Annual,1.34,3.65,1.39,34.15,29.62,101.41,16.32,29.62,34.02
A000520,삼일제약,12,2011,Annual,-7.18,40.36,-9.28,-159.48,-145.00,91.50,-11.27,-145.00,-123.25
A000520,삼일제약,12,2012,Annual,-3.17,41.30,-1.72,-28.64,-55.47,98.31,-4.71,-55.47,-52.72
