Symbol,Name,결산월,회계년,주기,당기순이익률(%),매출총이익증가율(전년동기)(%),영업이익률(%),자본금영업이익률(%),자본금세전계속사업이익률(%),*영업수익/영업비용(%),ROE(세전계속사업이익)(%),자본금세전계속사업이익률(%),자본금지배주주순이익률(%)
A078590,휴림에이텍,12,2011,Annual,6.72,25.18,3.39,25.90,54.47,103.51,48.46,54.47,51.29
A078590,휴림에이텍,12,2012,Annual,2.38,-18.35,1.47,10.34,16.73,101.49,12.34,16.73,16.73
A078590,휴림에이텍,12,2013,Annual,-2.32,-3.77,1.36,8.93,-15.23,101.38,-11.30,-15.23,-15.23
A078590,휴림에이텍,12,2014,Annual,1.84,5.19,1.56,11.79,13.88,101.59,10.35,13.88,13.88
A078590,휴림에이텍,12,2015,Annual,3.33,22.70,3.58,24.88,23.14,103.71,13.83,23.14,23.14
A078590,휴림에이텍,12,2016,Annual,6.38,19.64,5.34,32.44,38.73,105.64,18.98,38.73,38.73
A078590,휴림에이텍,12,2017,Annual,6.49,19.84,5.71,35.51,40.35,106.06,16.44,40.35,40.35
A078590,휴림에이텍,12,2018,Annual,-15.27,20.90,5.54,28.29,-132.15,105.87,-51.69,-132.15,-77.98
A078590,휴림에이텍,12,2019,Annual,-9.60,33.08,2.97,17.20,-57.69,103.06,-24.68,-57.69,-55.61
A078590,휴림에이텍,12,2020,Annual,-292.34,-9.71,-16.39,-74.72,"-1,237.59",85.92,-242.13,"-1,237.59","-1,332.91"
A078590,휴림에이텍,12,2021,Annual,-203.48,-40.58,3.23,8.52,-46.47,103.34,-11.59,-46.47,-536.08
A078590,휴림에이텍,12,2022,Annual,22.36,7.94,5.95,11.98,45.35,106.32,38.13,45.35,45.06
A039020,이건홀딩스,12,2011,Annual,-2.47,7.93,2.61,29.07,-17.83,102.68,-2.36,-17.83,-27.52
A039020,이건홀딩스,12,2012,Annual,-0.42,-5.41,2.07,25.33,-5.39,102.11,-0.75,-5.39,-5.09
A039020,이건홀딩스,12,2013,Annual,-1.07,8.71,2.59,30.49,-14.05,102.66,-2.00,-14.05,-12.63
A039020,이건홀딩스,12,2014,Annual,-3.54,-37.23,-2.11,-28.30,-52.63,97.93,-7.47,-52.63,-47.40
A039020,이건홀딩스,12,2015,Annual,-4.87,4.10,-3.63,-40.79,-83.96,96.49,-12.22,-83.96,-54.64
A039020,이건홀딩스,12,2016,Annual,2.37,87.26,2.86,32.50,44.93,102.94,6.73,44.93,27.00
A039020,이건홀딩스,12,2017,Annual,1.38,23.60,2.96,42.77,31.29,103.05,4.58,31.29,19.97
A039020,이건홀딩스,12,2018,Annual,4.39,43.89,4.27,71.23,128.44,104.46,12.89,128.44,80.27
A039020,이건홀딩스,12,2019,Annual,1.04,35.86,3.53,73.56,37.32,103.66,3.04,37.32,17.87
A039020,이건홀딩스,12,2020,Annual,0.22,-13.16,1.82,33.27,3.76,101.85,0.30,3.76,-0.79
A039020,이건홀딩스,12,2021,Annual,3.04,63.37,8.15,171.27,117.01,108.87,9.22,117.01,32.43
A039020,이건홀딩스,12,2022,Annual,1.08,-2.91,4.35,97.80,55.89,104.55,4.18,55.89,9.24
A076080,웰크론한텍,12,2011,Annual,10.17,356.25,12.74,211.64,214.79,114.60,20.22,214.79,105.43
A076080,웰크론한텍,12,2012,Annual,8.52,54.08,10.83,243.75,238.35,112.14,26.49,238.35,113.53
A076080,웰크론한텍,12,2013,Annual,7.76,-30.17,7.28,119.67,174.92,107.85,16.68,174.92,99.22
A076080,웰크론한텍,12,2014,Annual,-4.58,-64.32,-4.60,-67.19,-81.37,95.60,-7.28,-81.37,-75.30
A076080,웰크론한텍,12,2015,Annual,-1.66,54.63,1.38,21.00,-15.97,101.40,-1.47,-15.97,-25.47
A076080,웰크론한텍,12,2016,Annual,-0.53,-15.36,-0.98,-14.46,7.79,99.03,0.73,7.79,-0.42
A076080,웰크론한텍,12,2017,Annual,-1.98,25.10,0.94,25.37,-29.21,100.95,-2.89,-29.21,-10.48
A076080,웰크론한텍,12,2018,Annual,0.09,5.38,1.30,35.57,50.55,101.32,5.01,50.55,-10.93
A076080,웰크론한텍,12,2019,Annual,-7.64,-25.36,-2.13,-58.68,-172.00,97.91,-20.57,-172.00,-19.92
A076080,웰크론한텍,12,2020,Annual,-0.03,-15.21,1.84,37.00,13.89,101.87,2.18,13.89,0.08
A076080,웰크론한텍,12,2021,Annual,-0.03,-21.03,-0.09,-2.45,6.50,99.91,1.02,6.50,-0.20
A076080,웰크론한텍,12,2022,Annual,-0.79,19.12,0.41,12.73,-21.88,100.42,-3.53,-21.88,-24.31
A131100,티엔엔터테인먼트,12,2011,Annual,7.99,-1.45,10.84,273.37,230.71,112.16,17.50,230.71,201.43
A131100,티엔엔터테인먼트,12,2012,Annual,-1.16,-30.44,0.58,10.40,-21.78,100.58,-1.44,-21.78,-20.68
A131100,티엔엔터테인먼트,12,2013,Annual,-3.57,3.99,-3.55,-66.24,-73.46,96.57,-4.86,-73.46,-66.51
A131100,티엔엔터테인먼트,12,2014,Annual,-11.66,-35.79,-9.03,-144.88,-205.71,91.72,-16.07,-205.71,-179.58
A131100,티엔엔터테인먼트,12,2015,Annual,-21.30,-96.07,-17.65,-176.05,-211.06,84.99,-27.54,-211.06,-208.74
A131100,티엔엔터테인먼트,12,2016,Annual,-106.88,229.47,-20.71,-94.51,-446.47,82.84,-141.03,-446.47,-487.73
A131100,티엔엔터테인먼트,12,2017,Annual,-39.86,-80.51,-18.48,-49.81,-95.95,84.41,-101.10,-95.95,-107.46
A131100,티엔엔터테인먼트,12,2018,Annual,-31.28,"4,054.67",1.14,8.04,-221.03,101.15,-71.23,-221.03,-220.83
A131100,티엔엔터테인먼트,6,2019,Annual,-45.98,-64.86,-17.17,-108.17,-326.81,85.34,-25.12,-326.81,-288.92
A131100,티엔엔터테인먼트,6,2020,Annual,-112.46,적전,-66.98,-530.23,-894.00,59.89,-103.52,-894.00,-882.10
A131100,티엔엔터테인먼트,6,2021,Annual,-134.38,적지,-62.42,-327.49,-704.97,61.57,-125.60,-704.97,-704.97
A131100,티엔엔터테인먼트,6,2022,Annual,-24.67,흑전,-3.30,-21.50,-169.81,96.81,-28.98,-169.81,-160.78
A267790,배럴,12,2011,Annual,,,,,,,,,
A267790,배럴,12,2012,Annual,,,,,,,,,
A267790,배럴,12,2013,Annual,,,,,,,,,
A267790,배럴,12,2014,Annual,,,,,,,,,
A267790,배럴,12,2015,Annual,24.98,,32.92,,,149.09,,,
A267790,배럴,12,2016,Annual,15.31,51.60,18.77,321.76,322.28,123.11,68.19,322.28,262.47
A267790,배럴,12,2017,Annual,11.32,44.60,16.04,207.58,180.34,119.11,46.46,180.34,146.49
A267790,배럴,12,2018,Annual,8.77,26.33,13.33,202.00,170.45,115.38,22.04,170.45,132.97
A267790,배럴,12,2019,Annual,11.47,19.30,14.10,217.00,218.07,116.41,20.17,218.07,176.59
A267790,배럴,12,2020,Annual,-23.21,-64.26,-27.99,-190.31,-192.28,78.13,-17.58,-192.28,-157.86
A267790,배럴,12,2021,Annual,-32.47,-19.70,-35.84,-195.69,-205.62,73.62,-21.20,-205.62,-177.30
A267790,배럴,12,2022,Annual,-15.54,109.08,-11.39,-109.91,-168.27,89.77,-19.85,-168.27,-149.85
A405000,플라즈맵,12,2011,Annual,,,,,,,,,
A405000,플라즈맵,12,2012,Annual,,,,,,,,,
A405000,플라즈맵,12,2013,Annual,,,,,,,,,
A405000,플라즈맵,12,2014,Annual,,,,,,,,,
A405000,플라즈맵,12,2015,Annual,,,,,,,,,
A405000,플라즈맵,12,2016,Annual,,,,,,,,,
A405000,플라즈맵,12,2017,Annual,,,,,,,,,
A405000,플라즈맵,12,2018,Annual,,,,,,,,,
A405000,플라즈맵,12,2019,Annual,,,,,,,,,
A405000,플라즈맵,12,2020,Annual,-543.85,,-226.24,,,30.65,,,
A405000,플라즈맵,12,2021,Annual,-341.53,흑전,-167.66,-517.39,"-1,053.95",37.36,완전잠식,"-1,053.95","-1,053.95"
A405000,플라즈맵,12,2022,Annual,-132.88,667.29,-130.41,-272.94,-278.11,43.40,-178.79,-278.11,-278.11
A042940,상지카일룸,12,2011,Annual,-63.64,-85.72,-17.62,-33.76,-111.27,85.02,-81.48,-111.27,-121.94
A042940,상지카일룸,12,2012,Annual,-101.43,적전,-42.11,-63.82,-153.71,70.37,-163.90,-153.71,-153.71
A042940,상지카일룸,12,2013,Annual,3.99,적지,-41.18,-82.39,7.98,70.83,6.14,7.98,7.98
A042940,상지카일룸,12,2014,Annual,-29.81,흑전,-20.26,-47.05,-69.23,83.15,-68.13,-69.23,-69.23
A042940,상지카일룸,12,2015,Annual,-11.47,487.93,0.47,1.44,-35.41,100.47,-41.63,-35.41,-35.41
A042940,상지카일룸,12,2016,Annual,-128.54,적전,-98.58,-84.53,-110.23,50.36,-156.70,-110.23,-110.23
A042940,상지카일룸,12,2017,Annual,-58.85,흑전,-32.21,-36.93,-70.77,75.63,-56.56,-70.77,-67.17
A042940,상지카일룸,12,2018,Annual,31.10,551.43,5.93,10.64,51.43,106.30,24.93,51.43,55.83
A042940,상지카일룸,12,2019,Annual,-4.89,74.73,0.56,2.99,-23.01,100.57,-10.17,-23.01,-25.97
A042940,상지카일룸,12,2020,Annual,-32.07,-72.49,-14.16,-12.42,-28.15,87.60,-13.24,-28.15,-28.96
A042940,상지카일룸,12,2021,Annual,-144.48,156.01,-44.93,-32.34,-98.56,69.00,-56.89,-98.56,-104.00
A042940,상지카일룸,12,2022,Annual,-15.02,85.19,10.04,12.21,-15.34,111.17,-10.83,-15.34,-18.27
A210120,빅텐츠,12,2011,Annual,6.92,,11.86,,,113.45,,,
A210120,빅텐츠,12,2012,Annual,12.52,26.81,15.30,"6,599.28","6,775.78",118.06,96.20,"6,775.78","5,402.60"
A210120,빅텐츠,12,2013,Annual,6.00,N/A(IFRS),7.23,N/A(IFRS),N/A(IFRS),107.80,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A210120,빅텐츠,12,2014,Annual,5.53,13.36,8.10,643.22,630.24,108.81,47.89,630.24,439.05
A210120,빅텐츠,12,2015,Annual,18.96,-29.84,24.08,241.10,243.57,131.72,27.08,243.57,189.89
A210120,빅텐츠,12,2016,Annual,7.20,62.21,8.91,370.77,380.37,109.78,28.11,380.37,299.67
A210120,빅텐츠,12,2017,Annual,4.11,-28.28,3.61,81.08,78.15,103.74,4.54,78.15,92.32
A210120,빅텐츠,12,2018,Annual,-357.38,-84.97,-318.16,"-1,008.68","-1,157.12",23.91,-96.29,"-1,157.12","-1,133.01"
A210120,빅텐츠,12,2019,Annual,-23.95,적전,-38.86,-566.35,-475.54,72.01,-103.13,-475.54,-348.96
A210120,빅텐츠,12,2020,Annual,2.12,흑전,3.76,112.59,54.25,103.91,17.02,54.25,63.39
A210120,빅텐츠,12,2021,Annual,-5.54,적전,-9.02,-201.91,-233.80,91.72,-81.18,-233.80,-123.99
A210120,빅텐츠,12,2022,Annual,4.12,흑전,5.36,152.04,122.24,105.67,18.91,122.24,116.75
A069410,엔텔스,12,2011,Annual,12.34,41.82,14.68,409.00,434.29,117.20,30.33,434.29,343.96
A069410,엔텔스,12,2012,Annual,12.46,14.47,13.14,278.18,324.96,115.12,27.15,324.96,263.86
A069410,엔텔스,12,2013,Annual,11.60,8.45,12.46,220.35,253.74,114.24,23.07,253.74,205.02
A069410,엔텔스,12,2014,Annual,7.76,-9.85,6.17,115.34,179.92,106.58,14.38,179.92,144.91
A069410,엔텔스,12,2015,Annual,-5.93,-46.25,-7.73,-101.55,-96.56,92.82,-7.63,-96.56,-77.90
A069410,엔텔스,12,2016,Annual,0.51,39.97,0.45,7.42,14.46,100.46,1.18,14.46,8.33
A069410,엔텔스,12,2017,Annual,-7.53,-15.31,-3.76,-51.18,-114.06,96.37,-9.73,-114.06,-102.41
A069410,엔텔스,12,2018,Annual,3.75,53.36,2.72,49.12,99.74,102.79,8.67,99.74,67.71
A069410,엔텔스,12,2019,Annual,3.37,10.38,4.62,80.68,95.15,104.85,7.93,95.15,58.91
A069410,엔텔스,12,2020,Annual,12.99,4.94,7.54,123.87,214.26,108.15,16.20,214.26,213.52
A069410,엔텔스,12,2021,Annual,7.26,-11.56,4.25,57.07,124.42,104.44,10.44,124.42,97.44
A069410,엔텔스,12,2022,Annual,0.21,-7.40,-0.74,-7.71,3.65,99.27,0.36,3.65,2.24
A016250,SGC이테크건설,12,2011,Annual,4.02,33.29,3.99,199.10,252.15,104.15,23.22,252.15,201.63
A016250,SGC이테크건설,12,2012,Annual,2.52,-9.35,1.87,105.17,179.09,101.91,14.48,179.09,148.76
A016250,SGC이테크건설,12,2013,Annual,-1.72,-20.98,0.19,9.29,-54.50,100.20,-3.46,-54.50,-190.77
A016250,SGC이테크건설,12,2014,Annual,5.08,128.81,6.64,416.23,410.75,107.12,20.60,410.75,134.09
A016250,SGC이테크건설,12,2015,Annual,3.79,30.79,7.26,571.06,404.38,107.83,17.86,404.38,170.35
A016250,SGC이테크건설,12,2016,Annual,5.09,-2.36,7.55,642.56,419.27,108.17,16.21,419.27,257.17
A016250,SGC이테크건설,12,2017,Annual,4.45,36.94,9.91,"1,037.93",669.25,111.00,22.49,669.25,206.88
A016250,SGC이테크건설,12,2018,Annual,4.78,-14.30,7.60,807.32,558.18,108.22,16.57,558.18,255.24
A016250,SGC이테크건설,12,2019,Annual,2.46,-61.50,1.01,92.42,91.81,101.02,2.53,91.81,138.46
A016250,SGC이테크건설,12,2020,Annual,15.91,11.40,-3.21,-332.48,-409.42,96.89,-13.65,-409.42,"1,595.69"
A016250,SGC이테크건설,12,2021,Annual,5.32,93.29,5.28,766.32,"1,020.01",105.58,53.78,"1,020.01",775.88
A016250,SGC이테크건설,12,2022,Annual,3.41,-43.03,2.18,287.26,613.42,102.23,31.47,613.42,452.22
A008370,원풍,12,2011,Annual,4.78,6.59,4.92,87.54,102.56,105.18,10.93,102.56,83.62
A008370,원풍,12,2012,Annual,4.08,5.73,6.49,112.94,88.38,106.94,8.92,88.38,70.52
A008370,원풍,12,2013,Annual,5.06,-15.28,5.64,84.04,97.79,105.98,9.39,97.79,75.75
A008370,원풍,12,2014,Annual,4.71,2.45,5.03,69.54,82.90,105.30,7.60,82.90,70.49
A008370,원풍,12,2015,Annual,7.18,34.02,11.02,151.63,125.84,112.38,10.91,125.84,100.29
A008370,원풍,12,2016,Annual,6.98,-23.79,7.60,95.09,111.46,108.23,9.13,111.46,88.46
A008370,원풍,12,2017,Annual,3.17,-30.95,4.75,55.64,57.01,104.98,4.54,57.01,37.96
A008370,원풍,12,2018,Annual,2.96,-31.71,1.58,17.96,44.06,101.60,3.52,44.06,34.13
A008370,원풍,12,2019,Annual,2.55,42.17,3.74,45.42,60.25,103.89,4.88,60.25,33.13
A008370,원풍,12,2020,Annual,4.92,20.03,6.97,85.47,74.58,107.49,6.04,74.58,60.39
A008370,원풍,12,2021,Annual,5.84,4.15,4.42,65.55,106.95,104.63,8.23,106.95,86.47
A008370,원풍,12,2022,Annual,9.50,43.78,8.67,129.30,179.36,109.49,12.88,179.36,141.56
A340440,세림B&G,12,2011,Annual,,,,,,,,,
A340440,세림B&G,12,2012,Annual,,,,,,,,,
A340440,세림B&G,12,2013,Annual,,,,,,,,,
A340440,세림B&G,12,2014,Annual,,,,,,,,,
A340440,세림B&G,12,2015,Annual,1.98,,3.02,,,103.12,,,
A340440,세림B&G,12,2016,Annual,2.95,20.88,4.02,198.41,179.21,104.19,16.62,179.21,145.47
A340440,세림B&G,12,2017,Annual,3.53,10.73,4.30,233.03,237.84,104.49,19.08,237.84,191.32
A340440,세림B&G,12,2018,Annual,3.69,N/A(IFRS),5.32,N/A(IFRS),N/A(IFRS),105.62,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A340440,세림B&G,12,2019,Annual,4.42,11.89,5.25,343.55,349.63,105.54,22.00,349.63,289.03
A340440,세림B&G,12,2020,Annual,5.97,21.86,6.08,189.32,186.90,106.48,23.98,186.90,185.67
A340440,세림B&G,12,2021,Annual,-6.50,13.02,4.41,88.03,-160.09,104.61,-20.52,-160.09,-129.78
A340440,세림B&G,12,2022,Annual,4.19,6.34,5.13,96.55,104.34,105.40,10.51,104.34,78.84
A010280,쌍용정보통신,12,2011,Annual,2.04,-8.80,1.84,10.19,11.34,101.87,12.41,11.34,11.31
A010280,쌍용정보통신,12,2012,Annual,2.54,2.49,2.38,11.58,13.98,102.44,13.62,13.98,12.34
A010280,쌍용정보통신,12,2013,Annual,1.66,-15.73,0.34,1.58,9.69,100.35,8.62,9.69,7.58
A010280,쌍용정보통신,12,2014,Annual,-6.12,-37.44,-5.59,-24.86,-27.22,94.71,-26.95,-27.22,-27.22
A010280,쌍용정보통신,12,2015,Annual,-3.22,8.81,-3.94,-17.75,-14.06,96.21,-17.91,-14.06,-14.53
A010280,쌍용정보통신,12,2016,Annual,-0.83,44.68,-0.79,-4.28,-4.33,99.22,-6.09,-4.33,-4.48
A010280,쌍용정보통신,12,2017,Annual,-3.51,-49.54,-4.58,-16.54,-13.26,95.62,-19.48,-13.26,-12.65
A010280,쌍용정보통신,12,2018,Annual,14.35,35.23,2.35,7.17,47.72,102.41,54.66,47.72,43.73
A010280,쌍용정보통신,12,2019,Annual,1.21,-8.94,0.42,1.13,2.85,100.43,2.61,2.85,3.23
A010280,쌍용정보통신,12,2020,Annual,-11.23,-62.25,-8.77,-26.00,-33.26,91.94,-37.31,-33.26,-37.69
A010280,쌍용정보통신,12,2021,Annual,-0.47,628.42,2.64,17.67,-1.07,102.71,-1.06,-1.07,-5.02
A010280,쌍용정보통신,12,2022,Annual,3.76,21.39,2.97,30.25,39.65,103.07,23.71,39.65,37.58
A088290,이원컴포텍,12,2011,Annual,2.82,-4.25,2.06,14.75,21.44,102.11,6.27,21.44,20.17
A088290,이원컴포텍,12,2012,Annual,0.24,-19.00,-0.23,-1.16,-3.98,99.77,-1.49,-3.98,1.18
A088290,이원컴포텍,12,2013,Annual,-11.38,적전,-12.85,-56.66,-62.58,88.61,-27.18,-62.58,-50.20
A088290,이원컴포텍,12,2014,Annual,-3.94,흑전,-1.97,-10.82,-20.05,98.07,-10.35,-20.05,-21.64
A088290,이원컴포텍,12,2015,Annual,1.87,-27.61,-3.12,-19.38,8.42,96.97,4.48,8.42,11.59
A088290,이원컴포텍,12,2016,Annual,-10.42,적전,-12.02,-71.56,-60.83,89.27,-35.03,-60.83,-62.04
A088290,이원컴포텍,12,2017,Annual,-10.41,흑전,-4.33,-23.44,-30.08,95.85,-21.03,-30.08,-56.32
A088290,이원컴포텍,12,2018,Annual,-3.84,"3,673.52",1.37,8.45,-14.53,101.38,-11.53,-14.53,-23.74
A088290,이원컴포텍,12,2019,Annual,4.95,10.28,2.84,17.34,25.55,102.92,14.17,25.55,30.29
A088290,이원컴포텍,12,2020,Annual,-42.87,-82.11,-14.74,-57.82,-143.10,87.15,-84.06,-143.10,-168.11
A088290,이원컴포텍,12,2021,Annual,-7.75,548.87,3.04,11.22,-32.28,103.13,-11.16,-32.28,-28.62
A088290,이원컴포텍,12,2022,Annual,-20.19,35.26,3.57,14.69,-83.73,103.70,-19.72,-83.73,-83.16
A328380,솔트웨어,12,2011,Annual,,,,,,,,,
A328380,솔트웨어,12,2012,Annual,,,,,,,,,
A328380,솔트웨어,12,2013,Annual,,,,,,,,,
A328380,솔트웨어,12,2014,Annual,,,,,,,,,
A328380,솔트웨어,12,2015,Annual,,,,,,,,,
A328380,솔트웨어,12,2016,Annual,,,,,,,,,
A328380,솔트웨어,12,2017,Annual,,,,,,,,,
A328380,솔트웨어,12,2018,Annual,,,,,,,,,
A328380,솔트웨어,12,2019,Annual,2.00,,2.33,,,102.39,,,
A328380,솔트웨어,12,2020,Annual,2.75,18.70,2.97,145.65,145.17,103.06,15.96,145.17,137.06
A328380,솔트웨어,12,2021,Annual,2.02,38.98,3.04,77.53,80.28,103.14,18.15,80.28,51.72
A328380,솔트웨어,12,2022,Annual,-15.57,-27.92,-1.96,-21.40,-181.75,98.08,-37.16,-181.75,-170.35
A177830,파버나인,12,2011,Annual,0.81,N/A(IFRS),8.50,N/A(IFRS),N/A(IFRS),109.28,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A177830,파버나인,12,2012,Annual,6.27,28.09,9.92,311.97,217.80,111.01,16.50,217.80,197.29
A177830,파버나인,12,2013,Annual,5.56,79.01,7.82,634.83,540.04,108.48,32.69,540.04,451.43
A177830,파버나인,12,2014,Annual,5.61,-23.14,6.18,252.89,261.88,106.58,13.26,261.88,229.79
A177830,파버나인,12,2015,Annual,-10.32,-89.82,-8.95,-172.79,-168.78,91.79,-8.72,-168.78,-199.41
A177830,파버나인,12,2016,Annual,4.55,796.40,4.28,123.12,120.47,104.47,6.31,120.47,130.77
A177830,파버나인,12,2017,Annual,0.68,22.36,2.97,78.37,10.56,103.06,0.81,10.56,17.93
A177830,파버나인,12,2018,Annual,4.21,26.26,5.09,106.12,103.27,105.36,10.26,103.27,87.81
A177830,파버나인,12,2019,Annual,-12.14,-56.48,-4.75,-89.82,-265.99,95.46,-28.58,-265.99,-228.91
A177830,파버나인,12,2020,Annual,3.37,211.26,6.58,137.66,84.70,107.04,9.78,84.70,70.96
A177830,파버나인,12,2021,Annual,5.50,-18.66,4.66,84.85,130.11,104.89,13.60,130.11,101.23
A177830,파버나인,12,2022,Annual,5.37,30.33,8.76,145.21,115.60,109.60,11.17,115.60,89.05
A291650,압타머사이언스,12,2011,Annual,,,,,,,,,
A291650,압타머사이언스,12,2012,Annual,,,,,,,,,
A291650,압타머사이언스,12,2013,Annual,,,,,,,,,
A291650,압타머사이언스,12,2014,Annual,,,,,,,,,
A291650,압타머사이언스,12,2015,Annual,,,,,,,,,
A291650,압타머사이언스,12,2016,Annual,"-1,098.48",,"-1,084.68",,,8.44,,,
A291650,압타머사이언스,12,2017,Annual,"-3,576.10",N/A(IFRS),"-1,335.49",N/A(IFRS),N/A(IFRS),6.97,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A291650,압타머사이언스,12,2018,Annual,"-2,656.33",65.92,"-1,220.85",-319.45,-695.06,7.57,완전잠식,-695.06,-695.06
A291650,압타머사이언스,12,2019,Annual,-945.20,47.41,-807.56,-135.31,-158.37,11.02,완전잠식,-158.37,-158.37
A291650,압타머사이언스,12,2020,Annual,"-1,681.97",-61.37,"-1,716.79",-95.48,-93.54,5.50,-18.25,-93.54,-93.54
A291650,압타머사이언스,12,2021,Annual,"-1,422.73",-0.65,"-1,510.39",-91.13,-85.84,6.21,-11.50,-85.84,-85.84
A291650,압타머사이언스,12,2022,Annual,"-1,986.19",83.22,"-2,322.35",-186.17,-185.75,4.13,-27.36,-185.75,-159.22
A307870,비투엔,12,2011,Annual,,,,,,,,,
A307870,비투엔,12,2012,Annual,,,,,,,,,
A307870,비투엔,12,2013,Annual,,,,,,,,,
A307870,비투엔,12,2014,Annual,,,,,,,,,
A307870,비투엔,12,2015,Annual,,,,,,,,,
A307870,비투엔,12,2016,Annual,,,,,,,,,
A307870,비투엔,12,2017,Annual,,,,,,,,,
A307870,비투엔,12,2018,Annual,,,,,,,,,
A307870,비투엔,12,2019,Annual,8.48,,11.98,,,113.61,,,
A307870,비투엔,12,2020,Annual,20.31,9.75,13.80,429.12,774.46,116.02,119.99,774.46,631.26
A307870,비투엔,12,2021,Annual,-6.86,-0.05,8.72,117.69,-83.75,109.55,-12.37,-83.75,-92.67
A307870,비투엔,12,2022,Annual,-8.18,-15.90,-8.08,-71.30,-68.62,92.53,-11.92,-68.62,-72.22
A208640,썸에이지,12,2011,Annual,,,,,,,,,
A208640,썸에이지,12,2012,Annual,,,,,,,,,
A208640,썸에이지,12,2013,Annual,"-2,318.22",,"-3,187.82",,,3.04,,,
A208640,썸에이지,12,2014,Annual,40.46,"12,740.24",32.79,684.09,723.18,148.78,28.22,723.18,844.31
A208640,썸에이지,12,2015,Annual,55.44,271.67,53.95,179.89,182.27,217.17,82.30,182.27,184.84
A208640,썸에이지,12,2016,Annual,-118.92,-36.59,-25.51,-23.69,-112.45,79.68,-33.68,-112.45,-107.57
A208640,썸에이지,12,2017,Annual,-244.90,-41.26,-251.39,-118.89,-116.06,28.46,-28.31,-116.06,-112.18
A208640,썸에이지,12,2018,Annual,-826.18,-0.01,-745.09,-347.80,-383.02,11.83,-161.09,-383.02,-360.80
A208640,썸에이지,12,2019,Annual,-388.10,2.63,-363.99,-131.99,-140.73,21.55,-63.43,-140.73,-133.08
A208640,썸에이지,12,2020,Annual,-110.06,92.06,-171.02,-92.19,-86.67,36.90,-32.55,-86.67,-59.32
A208640,썸에이지,12,2021,Annual,40.66,417.22,-5.85,-15.61,134.62,94.47,44.89,134.62,110.45
A208640,썸에이지,12,2022,Annual,-171.34,-65.45,-131.63,-119.45,-155.49,43.17,-52.16,-155.49,-155.49
A195500,마니커에프앤지,12,2011,Annual,0.96,10.89,2.46,48.51,28.84,102.53,8.03,28.84,18.98
A195500,마니커에프앤지,12,2012,Annual,2.29,24.43,3.31,47.06,37.25,103.42,9.83,37.25,32.56
A195500,마니커에프앤지,12,2013,Annual,1.44,16.77,3.09,36.28,20.77,103.19,5.25,20.77,16.84
A195500,마니커에프앤지,12,2014,Annual,0.73,-0.59,2.35,26.25,13.09,102.40,3.22,13.09,8.22
A195500,마니커에프앤지,12,2015,Annual,2.12,18.88,3.74,44.41,33.06,103.88,10.06,33.06,25.20
A195500,마니커에프앤지,12,2016,Annual,0.62,N/A(IFRS),2.53,N/A(IFRS),N/A(IFRS),102.60,N/A(IFRS),N/A(IFRS),N/A(IFRS)
A195500,마니커에프앤지,12,2017,Annual,1.62,4.78,2.65,61.16,43.75,102.73,8.83,43.75,37.28
A195500,마니커에프앤지,12,2018,Annual,4.10,20.61,6.25,161.47,138.07,106.67,24.63,138.07,105.90
A195500,마니커에프앤지,12,2019,Annual,2.95,-7.71,4.38,96.78,86.31,104.58,12.96,86.31,65.15
A195500,마니커에프앤지,12,2020,Annual,3.58,-3.56,4.01,70.03,62.65,104.18,8.51,62.65,62.43
A195500,마니커에프앤지,12,2021,Annual,-0.21,-24.69,0.06,0.72,-1.56,100.06,-0.20,-1.56,-2.68
A195500,마니커에프앤지,12,2022,Annual,-0.29,-12.36,-1.93,-21.73,-1.64,98.11,-0.20,-1.64,-3.31
A900310,컬러레이,12,2011,Annual,,,,,,,,,
A900310,컬러레이,12,2012,Annual,,,,,,,,,
A900310,컬러레이,12,2013,Annual,,,,,,,,,
A900310,컬러레이,12,2014,Annual,,,,,,,,,
A900310,컬러레이,12,2015,Annual,39.66,,50.66,,,202.69,,,
A900310,컬러레이,12,2016,Annual,49.38,60.12,57.80,757.30,782.44,236.95,81.03,782.44,647.06
A900310,컬러레이,12,2017,Annual,49.64,26.28,57.64,90.24,92.00,236.07,37.34,92.00,77.71
A900310,컬러레이,12,2018,Annual,54.83,1.46,57.74,50.77,56.21,236.63,25.57,56.21,48.22
A900310,컬러레이,12,2019,Annual,47.58,-0.54,54.32,50.03,51.53,218.90,19.60,51.53,43.83
A900310,컬러레이,12,2020,Annual,29.91,10.32,40.38,53.25,47.04,167.73,15.51,47.04,39.44
A900310,컬러레이,12,2021,Annual,42.98,3.84,51.91,53.26,51.75,207.94,15.05,51.75,44.13
A900310,컬러레이,12,2022,Annual,29.85,-53.11,28.42,16.37,19.15,139.71,5.49,19.15,17.20
A363250,진시스템,12,2011,Annual,,,,,,,,,
A363250,진시스템,12,2012,Annual,,,,,,,,,
A363250,진시스템,12,2013,Annual,,,,,,,,,
A363250,진시스템,12,2014,Annual,,,,,,,,,
A363250,진시스템,12,2015,Annual,,,,,,,,,
A363250,진시스템,12,2016,Annual,,,,,,,,,
A363250,진시스템,12,2017,Annual,,,,,,,,,
