Symbol,Name,결산월,회계년,주기,현금흐름/총부채(%),현금흐름/총차입부채(%),현금흐름/총자본(%),현금흐름/영업수익(%)
A090410,덕신하우징,12,2021,Annual,12.46,17.69,10.01,5.00
A090410,덕신하우징,12,2022,Annual,23.85,32.59,16.44,7.01
A294140,레몬,12,2011,Annual,,,,
A294140,레몬,12,2012,Annual,,,,
A294140,레몬,12,2013,Annual,,,,"-11,500.97"
A294140,레몬,12,2014,Annual,-149.71,-197.49,-46.94,"-1,878.22"
A294140,레몬,12,2015,Annual,-55.94,-62.61,-68.20,-283.34
A294140,레몬,12,2016,Annual,-70.86,-79.56,완전잠식,-502.98
A294140,레몬,12,2017,Annual,62.34,76.57,완전잠식,23.62
A294140,레몬,12,2018,Annual,-11.73,-20.84,-10.63,-4.64
A294140,레몬,12,2019,Annual,-16.41,-46.93,-32.68,-14.80
A294140,레몬,12,2020,Annual,31.98,62.35,47.68,23.53
A294140,레몬,12,2021,Annual,-159.92,-204.97,-101.52,-134.17
A294140,레몬,12,2022,Annual,-81.88,-122.27,-68.74,-34.53
A246720,아스타,12,2011,Annual,,,,
A246720,아스타,12,2012,Annual,,,,
A246720,아스타,12,2013,Annual,,,,
A246720,아스타,12,2014,Annual,,,,"-1,206.87"
A246720,아스타,12,2015,Annual,-39.42,-54.61,-505.71,-482.12
A246720,아스타,12,2016,Annual,-242.39,-553.03,-108.36,"-2,119.27"
A246720,아스타,12,2017,Annual,-65.91,-87.69,-42.45,-379.65
A246720,아스타,12,2018,Annual,-32.70,-40.45,-9.73,-133.15
A246720,아스타,12,2019,Annual,-125.58,-157.73,-40.71,-786.80
A246720,아스타,12,2020,Annual,-148.59,-199.25,-86.76,-740.53
A246720,아스타,12,2021,Annual,-127.28,-533.82,-33.53,-100.19
A246720,아스타,12,2022,Annual,-68.02,-220.60,-24.73,-59.61
A128660,피제이메탈,12,2011,Annual,24.29,35.49,27.92,3.98
A128660,피제이메탈,12,2012,Annual,24.16,31.33,29.92,5.70
A128660,피제이메탈,12,2013,Annual,12.11,15.46,14.93,2.94
A128660,피제이메탈,12,2014,Annual,21.46,27.90,22.59,5.09
A128660,피제이메탈,12,2015,Annual,25.66,31.28,21.57,6.39
A128660,피제이메탈,12,2016,Annual,14.32,17.41,12.67,4.46
A128660,피제이메탈,12,2017,Annual,21.73,25.81,19.64,5.65
A128660,피제이메탈,12,2018,Annual,18.81,21.18,13.94,3.78
A128660,피제이메탈,12,2019,Annual,18.14,20.46,11.28,3.23
A128660,피제이메탈,12,2020,Annual,29.72,34.08,17.39,5.64
A128660,피제이메탈,12,2021,Annual,81.08,106.72,40.28,8.28
A128660,피제이메탈,12,2022,Annual,20.48,24.68,13.28,2.95
A383930,디티앤씨알오,12,2011,Annual,,,,
A383930,디티앤씨알오,12,2012,Annual,,,,
A383930,디티앤씨알오,12,2013,Annual,,,,
A383930,디티앤씨알오,12,2014,Annual,,,,
A383930,디티앤씨알오,12,2015,Annual,,,,
A383930,디티앤씨알오,12,2016,Annual,,,,
A383930,디티앤씨알오,12,2017,Annual,,,,
A383930,디티앤씨알오,12,2018,Annual,,,,
A383930,디티앤씨알오,12,2019,Annual,,,,-15.94
A383930,디티앤씨알오,12,2020,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),1.75
A383930,디티앤씨알오,12,2021,Annual,35.52,66.04,99.99,21.06
A383930,디티앤씨알오,12,2022,Annual,51.50,175.23,26.50,19.37
A330730,스톤브릿지벤처스,12,2011,Annual,,,,
A330730,스톤브릿지벤처스,12,2012,Annual,,,,
A330730,스톤브릿지벤처스,12,2013,Annual,,,,
A330730,스톤브릿지벤처스,12,2014,Annual,,,,
A330730,스톤브릿지벤처스,12,2015,Annual,,,,
A330730,스톤브릿지벤처스,12,2016,Annual,,,,
A330730,스톤브릿지벤처스,12,2017,Annual,,,,53.63
A330730,스톤브릿지벤처스,12,2018,Annual,117.38,"5,002.74",43.12,34.05
A330730,스톤브릿지벤처스,12,2019,Annual,66.74,,25.37,38.16
A330730,스톤브릿지벤처스,12,2020,Annual,135.07,,38.52,54.09
A330730,스톤브릿지벤처스,12,2021,Annual,178.38,,43.75,53.69
A330730,스톤브릿지벤처스,12,2022,Annual,51.68,,10.08,25.51
A434480,모니터랩,12,2011,Annual,,,,
A434480,모니터랩,12,2012,Annual,,,,
A434480,모니터랩,12,2013,Annual,,,,
A434480,모니터랩,12,2014,Annual,,,,
A434480,모니터랩,12,2015,Annual,,,,
A434480,모니터랩,12,2016,Annual,,,,
A434480,모니터랩,12,2017,Annual,,,,
A434480,모니터랩,12,2018,Annual,,,,
A434480,모니터랩,12,2019,Annual,,,,
A434480,모니터랩,12,2020,Annual,,,,8.73
A434480,모니터랩,12,2021,Annual,36.37,103.46,176.44,22.08
A434480,모니터랩,12,2022,Annual,17.09,52.90,15.36,8.80
A137080,나래나노텍,12,2011,Annual,17.78,28.57,8.96,9.13
A137080,나래나노텍,12,2012,Annual,32.04,44.98,11.82,14.81
A137080,나래나노텍,12,2013,Annual,15.20,18.91,7.77,10.20
A137080,나래나노텍,12,2014,Annual,14.11,16.89,8.71,9.40
A137080,나래나노텍,12,2015,Annual,11.49,14.15,6.93,11.69
A137080,나래나노텍,12,2016,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),0.66
A137080,나래나노텍,12,2017,Annual,-15.41,-25.39,-20.34,-13.54
A137080,나래나노텍,12,2018,Annual,10.41,14.96,14.25,8.01
A137080,나래나노텍,12,2019,Annual,-11.76,-15.33,-16.87,-19.55
A137080,나래나노텍,12,2020,Annual,5.85,8.59,10.34,5.64
A137080,나래나노텍,12,2021,Annual,23.63,40.57,36.58,14.68
A137080,나래나노텍,12,2022,Annual,6.26,9.85,6.04,5.85
A212560,네오오토,12,2011,Annual,37.93,58.57,201.10,17.67
A212560,네오오토,12,2012,Annual,30.85,45.89,128.42,15.80
A212560,네오오토,12,2013,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),22.27
A212560,네오오토,12,2014,Annual,39.17,61.37,56.35,19.80
A212560,네오오토,12,2015,Annual,41.86,65.31,43.62,19.56
A212560,네오오토,12,2016,Annual,41.80,62.58,40.04,18.57
A212560,네오오토,12,2017,Annual,32.97,46.93,30.37,16.76
A212560,네오오토,12,2018,Annual,27.57,40.23,23.81,15.50
A212560,네오오토,12,2019,Annual,23.14,35.61,18.68,12.37
A212560,네오오토,12,2020,Annual,25.41,40.48,19.35,13.34
A212560,네오오토,12,2021,Annual,33.82,60.05,23.47,14.16
A212560,네오오토,12,2022,Annual,37.54,84.96,23.29,13.20
A163730,핑거,12,2011,Annual,,,,
A163730,핑거,12,2012,Annual,,,,
A163730,핑거,12,2013,Annual,,,,
A163730,핑거,12,2014,Annual,,,,
A163730,핑거,12,2015,Annual,,,,5.95
A163730,핑거,12,2016,Annual,10.11,24.06,12.00,3.04
A163730,핑거,12,2017,Annual,40.43,105.43,23.47,6.41
A163730,핑거,12,2018,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),5.93
A163730,핑거,12,2019,Annual,11.52,16.30,46.47,6.56
A163730,핑거,12,2020,Annual,15.39,24.21,28.57,7.71
A163730,핑거,12,2021,Annual,9.36,39.85,6.67,2.24
A163730,핑거,12,2022,Annual,17.43,93.05,7.87,4.00
A109960,AP헬스케어,12,2011,Annual,-26.41,-52.75,-25.09,-10.39
A109960,AP헬스케어,12,2012,Annual,-2.27,-3.81,-2.42,-0.94
A109960,AP헬스케어,12,2013,Annual,-41.57,-65.61,-50.06,-14.98
A109960,AP헬스케어,12,2014,Annual,1.99,3.05,2.99,0.96
A109960,AP헬스케어,12,2015,Annual,-25.16,-31.40,-22.60,-19.63
A109960,AP헬스케어,12,2016,Annual,-236.09,-330.98,-179.41,-221.72
A109960,AP헬스케어,12,2017,Annual,-15.38,-26.11,-4.16,-22.90
A109960,AP헬스케어,12,2018,Annual,38.73,63.95,5.58,52.64
A109960,AP헬스케어,12,2019,Annual,-41.81,-89.75,-2.83,-27.63
A109960,AP헬스케어,12,2020,Annual,168.28,"1,193.21",5.20,111.26
A109960,AP헬스케어,12,2021,Annual,61.65,779.93,1.35,36.39
A109960,AP헬스케어,12,2022,Annual,29.47,53.37,1.27,28.33
A222160,NPX,3,2011,Annual,,,,
A222160,NPX,3,2012,Annual,,,,6.15
A222160,NPX,3,2013,Annual,44.48,72.35,111.16,22.48
A222160,NPX,3,2014,Annual,5.72,8.90,10.34,5.40
A222160,NPX,3,2015,Annual,8.89,12.40,17.02,8.22
A222160,NPX,3,2016,Annual,-35.31,-44.95,-81.36,-84.92
A222160,NPX,3,2017,Annual,8.54,10.79,20.04,6.41
A222160,NPX,3,2018,Annual,-6.43,-7.64,-15.62,-6.31
A222160,NPX,3,2019,Annual,-4.03,-5.00,-13.67,-3.66
A222160,NPX,3,2020,Annual,20.03,27.85,54.50,14.80
A222160,NPX,3,2021,Annual,6.72,13.39,4.00,2.61
A222160,NPX,3,2022,Annual,8.44,211.11,1.29,2.47
A037330,인지디스플레,12,2011,Annual,24.64,70.18,29.88,9.65
A037330,인지디스플레,12,2012,Annual,20.87,59.32,20.00,9.19
A037330,인지디스플레,12,2013,Annual,9.85,23.85,6.51,3.94
A037330,인지디스플레,12,2014,Annual,17.80,41.67,11.20,5.18
A037330,인지디스플레,12,2015,Annual,20.23,42.95,11.23,5.94
A037330,인지디스플레,12,2016,Annual,21.22,40.45,11.52,4.99
A037330,인지디스플레,12,2017,Annual,16.90,37.85,10.36,3.59
A037330,인지디스플레,12,2018,Annual,25.73,58.56,15.91,5.16
A037330,인지디스플레,12,2019,Annual,14.23,25.61,13.87,4.48
A037330,인지디스플레,12,2020,Annual,18.82,31.14,24.33,7.95
A037330,인지디스플레,12,2021,Annual,14.61,23.35,19.19,6.37
A037330,인지디스플레,12,2022,Annual,13.91,21.48,18.60,5.56
A424980,마이크로투나노,12,2011,Annual,,,,
A424980,마이크로투나노,12,2012,Annual,,,,
A424980,마이크로투나노,12,2013,Annual,,,,
A424980,마이크로투나노,12,2014,Annual,,,,
A424980,마이크로투나노,12,2015,Annual,,,,17.09
A424980,마이크로투나노,12,2016,Annual,54.54,159.81,40.30,18.46
A424980,마이크로투나노,12,2017,Annual,-4.45,-11.98,-4.73,-2.66
A424980,마이크로투나노,12,2018,Annual,30.79,85.55,52.45,16.91
A424980,마이크로투나노,12,2019,Annual,10.00,23.77,16.31,8.34
A424980,마이크로투나노,12,2020,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),15.50
A424980,마이크로투나노,12,2021,Annual,27.93,44.99,37.30,20.60
A424980,마이크로투나노,12,2022,Annual,33.23,55.79,35.12,19.51
A204610,티쓰리,12,2011,Annual,8.15,49.93,41.25,10.61
A204610,티쓰리,12,2012,Annual,27.60,159.30,123.76,29.75
A204610,티쓰리,12,2013,Annual,33.27,122.92,59.36,30.77
A204610,티쓰리,12,2014,Annual,12.04,27.62,12.73,10.64
A204610,티쓰리,12,2015,Annual,-18.60,-32.15,-21.53,-21.92
A204610,티쓰리,12,2016,Annual,-28.11,-49.10,-39.06,-33.24
A204610,티쓰리,12,2017,Annual,14.06,30.50,14.34,10.52
A204610,티쓰리,12,2018,Annual,33.07,137.01,20.87,20.85
A204610,티쓰리,12,2019,Annual,45.34,547.33,21.10,22.05
A204610,티쓰리,12,2020,Annual,17.37,52.14,7.46,6.37
A204610,티쓰리,12,2021,Annual,38.86,93.89,17.63,15.47
A204610,티쓰리,12,2022,Annual,38.27,101.58,13.05,15.46
A378800,샤페론,12,2011,Annual,,,,
A378800,샤페론,12,2012,Annual,,,,
A378800,샤페론,12,2013,Annual,,,,
A378800,샤페론,12,2014,Annual,,,,
A378800,샤페론,12,2015,Annual,,,,
A378800,샤페론,12,2016,Annual,,,,
A378800,샤페론,12,2017,Annual,,,,
A378800,샤페론,12,2018,Annual,,,,
A378800,샤페론,12,2019,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),
A378800,샤페론,12,2020,Annual,-42.63,"-14,510.21",완전잠식,
A378800,샤페론,12,2021,Annual,-53.64,"-16,383.64",완전잠식,"-4,470.14"
A378800,샤페론,12,2022,Annual,-238.50,"-5,557.38",-37.76,-506.67
A032540,TJ미디어,12,2011,Annual,34.48,100.83,9.19,11.59
A032540,TJ미디어,12,2012,Annual,35.72,935.14,7.19,7.36
A032540,TJ미디어,12,2013,Annual,15.82,177.06,3.13,3.45
A032540,TJ미디어,12,2014,Annual,14.85,118.94,2.50,3.47
A032540,TJ미디어,12,2015,Annual,32.57,346.62,5.33,5.98
A032540,TJ미디어,12,2016,Annual,20.71,331.52,3.85,3.98
A032540,TJ미디어,12,2017,Annual,21.88,110.93,4.71,4.52
A032540,TJ미디어,12,2018,Annual,2.60,7.52,0.67,0.77
A032540,TJ미디어,12,2019,Annual,13.37,30.00,4.28,4.42
A032540,TJ미디어,12,2020,Annual,1.91,3.31,0.70,0.97
A032540,TJ미디어,12,2021,Annual,19.60,30.89,7.81,9.93
A032540,TJ미디어,12,2022,Annual,18.28,31.40,9.16,8.84
A365330,에스와이스틸텍,12,2011,Annual,,,,
A365330,에스와이스틸텍,12,2012,Annual,,,,
A365330,에스와이스틸텍,12,2013,Annual,,,,
A365330,에스와이스틸텍,12,2014,Annual,,,,
A365330,에스와이스틸텍,12,2015,Annual,,,,0.15
A365330,에스와이스틸텍,12,2016,Annual,9.28,17.26,30.45,5.51
A365330,에스와이스틸텍,12,2017,Annual,10.10,21.51,20.90,4.63
A365330,에스와이스틸텍,12,2018,Annual,10.84,19.28,18.13,4.17
A365330,에스와이스틸텍,12,2019,Annual,16.15,26.88,25.02,6.00
A365330,에스와이스틸텍,12,2020,Annual,-2.78,-4.63,-3.99,-1.32
A365330,에스와이스틸텍,12,2021,Annual,9.83,16.96,15.00,3.53
A365330,에스와이스틸텍,12,2022,Annual,26.15,48.84,38.56,7.47
A024800,유성티엔에스,12,2011,Annual,3.11,4.35,6.52,1.66
A024800,유성티엔에스,12,2012,Annual,1.29,1.77,2.40,0.72
A024800,유성티엔에스,12,2013,Annual,2.37,3.47,4.10,1.04
A024800,유성티엔에스,12,2014,Annual,7.00,10.98,12.37,2.95
A024800,유성티엔에스,12,2015,Annual,7.36,11.46,11.98,3.10
A024800,유성티엔에스,12,2016,Annual,7.81,11.98,11.23,3.58
A024800,유성티엔에스,12,2017,Annual,9.03,13.65,11.46,4.15
A024800,유성티엔에스,12,2018,Annual,5.99,8.82,6.59,2.95
A024800,유성티엔에스,12,2019,Annual,15.85,22.56,15.60,8.45
A024800,유성티엔에스,12,2020,Annual,27.54,39.28,23.13,18.53
A024800,유성티엔에스,12,2021,Annual,20.54,30.76,14.04,14.81
A024800,유성티엔에스,12,2022,Annual,29.32,43.10,15.54,19.85
A100590,머큐리,12,2011,Annual,-2.31,-4.78,-2.64,-1.19
A100590,머큐리,12,2012,Annual,7.10,16.01,8.62,3.05
A100590,머큐리,12,2013,Annual,9.12,19.90,11.03,3.24
A100590,머큐리,12,2014,Annual,6.80,14.99,7.14,2.95
A100590,머큐리,12,2015,Annual,0.80,1.90,0.82,0.29
A100590,머큐리,12,2016,Annual,9.01,20.12,9.60,2.63
A100590,머큐리,12,2017,Annual,14.31,31.97,15.86,4.16
A100590,머큐리,12,2018,Annual,42.57,125.25,27.98,11.11
A100590,머큐리,12,2019,Annual,12.89,37.64,5.48,3.42
A100590,머큐리,12,2020,Annual,24.43,53.67,12.94,8.30
A100590,머큐리,12,2021,Annual,13.30,24.14,8.68,5.96
A100590,머큐리,12,2022,Annual,4.54,7.46,2.81,1.52
A260660,알리코제약,12,2011,Annual,9.94,18.34,26.38,6.49
A260660,알리코제약,12,2012,Annual,7.59,13.07,19.53,5.51
A260660,알리코제약,12,2013,Annual,8.42,13.80,19.61,6.94
A260660,알리코제약,12,2014,Annual,7.03,11.07,14.46,5.27
A260660,알리코제약,12,2015,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),2.21
A260660,알리코제약,12,2016,Annual,11.70,20.73,25.10,6.75
A260660,알리코제약,12,2017,Annual,13.06,29.36,25.38,6.29
A260660,알리코제약,12,2018,Annual,5.63,10.79,6.00,2.57
A260660,알리코제약,12,2019,Annual,24.34,41.74,17.68,10.14
A260660,알리코제약,12,2020,Annual,25.94,60.35,13.98,8.33
A260660,알리코제약,12,2021,Annual,20.74,67.58,9.50,5.38
A260660,알리코제약,12,2022,Annual,21.25,51.02,13.14,6.65
A290720,푸드나무,12,2011,Annual,,,,
A290720,푸드나무,12,2012,Annual,,,,
A290720,푸드나무,12,2013,Annual,,,,
A290720,푸드나무,12,2014,Annual,,,,
A290720,푸드나무,12,2015,Annual,,,,
A290720,푸드나무,12,2016,Annual,,,,13.24
A290720,푸드나무,12,2017,Annual,220.62,,74.41,11.46
A290720,푸드나무,12,2018,Annual,198.57,,22.48,11.64
A290720,푸드나무,12,2019,Annual,102.63,"2,312.75",10.21,7.78
A290720,푸드나무,12,2020,Annual,87.48,"1,675.05",13.29,6.07
A290720,푸드나무,12,2021,Annual,12.35,159.04,2.88,0.84
A290720,푸드나무,12,2022,Annual,-1.67,-3.30,-1.20,-0.28
A017480,삼현철강,12,2011,Annual,33.69,185.25,16.38,8.29
A017480,삼현철강,12,2012,Annual,19.40,58.71,8.74,4.04
A017480,삼현철강,12,2013,Annual,19.40,59.05,8.44,4.10
A017480,삼현철강,12,2014,Annual,35.90,128.45,12.27,6.91
A017480,삼현철강,12,2015,Annual,8.26,55.77,1.51,1.14
A017480,삼현철강,12,2016,Annual,87.42,,9.68,9.14
A017480,삼현철강,12,2017,Annual,54.73,,6.51,5.32
A017480,삼현철강,12,2018,Annual,50.95,,6.86,4.29
A017480,삼현철강,12,2019,Annual,40.54,"13,130.48",6.11,3.78
A017480,삼현철강,12,2020,Annual,38.02,"8,671.39",6.54,4.41
A017480,삼현철강,12,2021,Annual,82.71,"38,203.80",16.57,8.50
A017480,삼현철강,12,2022,Annual,50.54,"55,193.35",9.81,5.27
A240600,유진테크놀로지,12,2011,Annual,,,,
A240600,유진테크놀로지,12,2012,Annual,,,,
A240600,유진테크놀로지,12,2013,Annual,,,,
A240600,유진테크놀로지,12,2014,Annual,,,,5.97
A240600,유진테크놀로지,12,2015,Annual,8.99,9.90,29.46,6.38
A240600,유진테크놀로지,12,2016,Annual,7.18,8.40,28.34,6.37
A240600,유진테크놀로지,12,2017,Annual,8.12,10.36,18.96,5.73
A240600,유진테크놀로지,12,2018,Annual,18.83,26.82,26.41,9.37
A240600,유진테크놀로지,12,2019,Annual,17.13,22.28,22.31,11.13
A240600,유진테크놀로지,12,2020,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),-19.47
A240600,유진테크놀로지,12,2021,Annual,9.87,14.19,115.76,11.69
A240600,유진테크놀로지,12,2022,Annual,7.76,11.09,25.34,7.37
A168330,내츄럴엔도텍,12,2011,Annual,,,,20.11
A168330,내츄럴엔도텍,12,2012,Annual,82.96,331.61,67.33,20.56
A168330,내츄럴엔도텍,12,2013,Annual,158.71,"3,485.70",64.87,23.03
A168330,내츄럴엔도텍,12,2014,Annual,124.53,"3,651.36",35.17,17.35
A168330,내츄럴엔도텍,12,2015,Annual,-80.15,-727.63,-23.66,-32.45
A168330,내츄럴엔도텍,12,2016,Annual,-41.12,-66.41,-24.20,-180.46
A168330,내츄럴엔도텍,12,2017,Annual,-21.37,-25.39,-14.56,-80.41
A168330,내츄럴엔도텍,12,2018,Annual,-60.75,-70.69,-37.06,-189.31
A168330,내츄럴엔도텍,12,2019,Annual,-43.24,-47.81,-40.21,-174.05
A168330,내츄럴엔도텍,12,2020,Annual,-0.80,-0.86,-1.39,-1.91
A168330,내츄럴엔도텍,12,2021,Annual,-16.90,-19.45,-11.14,-23.20
A168330,내츄럴엔도텍,12,2022,Annual,-194.04,-610.01,-20.38,-59.85
A052900,KX하이텍,12,2011,Annual,6.08,9.41,8.03,4.01
A052900,KX하이텍,12,2012,Annual,-3.30,-5.61,-4.60,-1.95
A052900,KX하이텍,12,2013,Annual,-40.99,-60.73,-109.54,-29.73
A052900,KX하이텍,12,2014,Annual,14.03,20.56,26.64,7.73
A052900,KX하이텍,12,2015,Annual,20.13,37.71,8.54,5.28
A052900,KX하이텍,12,2016,Annual,34.58,69.31,11.12,10.15
A052900,KX하이텍,12,2017,Annual,17.50,37.71,4.99,4.86
A052900,KX하이텍,12,2018,Annual,60.17,139.46,12.85,12.38
A052900,KX하이텍,12,2019,Annual,48.94,151.41,8.75,9.60
A052900,KX하이텍,12,2020,Annual,26.97,111.27,6.88,6.45
A052900,KX하이텍,12,2021,Annual,18.48,45.17,10.25,8.83
A052900,KX하이텍,12,2022,Annual,30.01,59.21,20.59,14.36
A049480,오픈베이스,12,2011,Annual,5.84,15.97,5.50,1.83
A049480,오픈베이스,12,2012,Annual,12.22,32.96,10.85,3.75
A049480,오픈베이스,12,2013,Annual,15.53,31.50,17.82,6.71
A049480,오픈베이스,12,2014,Annual,11.87,19.64,15.86,6.37
A049480,오픈베이스,12,2015,Annual,13.16,23.06,15.83,6.53
A049480,오픈베이스,12,2016,Annual,13.92,25.25,14.93,5.09
A049480,오픈베이스,12,2017,Annual,8.66,17.28,7.73,3.67
A049480,오픈베이스,12,2018,Annual,3.44,8.19,2.67,1.32
A049480,오픈베이스,12,2019,Annual,7.81,19.94,6.24,2.85
A049480,오픈베이스,12,2020,Annual,8.79,29.40,7.82,3.71
A049480,오픈베이스,12,2021,Annual,10.66,49.12,10.15,4.52
A049480,오픈베이스,12,2022,Annual,13.26,66.50,11.04,4.86
A049430,코메론,12,2011,Annual,30.48,99.58,8.95,8.85
A049430,코메론,12,2012,Annual,48.05,126.05,12.02,13.97
A049430,코메론,12,2013,Annual,39.97,88.21,9.42,13.19
A049430,코메론,12,2014,Annual,50.64,104.27,12.10,16.77
A049430,코메론,12,2015,Annual,80.00,197.05,15.70,21.93
A049430,코메론,12,2016,Annual,76.02,194.66,14.31,22.13
A049430,코메론,12,2017,Annual,54.72,112.33,10.38,17.59
A049430,코메론,12,2018,Annual,88.95,238.09,12.18,21.94
A049430,코메론,12,2019,Annual,124.49,600.30,12.69,25.61
A049430,코메론,12,2020,Annual,110.56,613.40,10.24,23.91
A049430,코메론,12,2021,Annual,143.15,704.21,13.51,28.78
A049430,코메론,12,2022,Annual,120.74,435.73,9.92,22.58
A321260,프로이천,12,2011,Annual,,,,
A321260,프로이천,12,2012,Annual,,,,
A321260,프로이천,12,2013,Annual,,,,14.33
A321260,프로이천,12,2014,Annual,62.40,109.52,40.57,22.98
A321260,프로이천,12,2015,Annual,18.39,39.95,9.39,5.38
A321260,프로이천,12,2016,Annual,15.32,35.10,8.04,4.62
A321260,프로이천,12,2017,Annual,20.92,55.01,18.05,5.78
A321260,프로이천,12,2018,Annual,32.41,119.80,34.80,9.21
A321260,프로이천,12,2019,Annual,N/A(IFRS),N/A(IFRS),N/A(IFRS),12.14
A321260,프로이천,12,2020,Annual,34.00,194.38,20.18,9.45
A321260,프로이천,12,2021,Annual,7.92,44.08,2.01,1.24
A321260,프로이천,12,2022,Annual,124.40,575.45,18.79,14.69
A101170,우림피티에스,12,2011,Annual,58.05,280.13,18.32,18.03
A101170,우림피티에스,12,2012,Annual,48.74,176.21,12.14,17.51
A101170,우림피티에스,12,2013,Annual,40.76,162.29,7.98,11.18
A101170,우림피티에스,12,2014,Annual,62.70,309.80,12.01,16.28
A101170,우림피티에스,12,2015,Annual,74.69,796.27,11.57,20.06
A101170,우림피티에스,12,2016,Annual,61.39,,7.26,13.83
A101170,우림피티에스,12,2017,Annual,32.37,333.29,3.68,5.85
A101170,우림피티에스,12,2018,Annual,97.72,"1,012.61",11.10,14.96
A101170,우림피티에스,12,2019,Annual,47.91,"32,987.63",5.65,8.91
A101170,우림피티에스,12,2020,Annual,-26.45,"-14,600.63",-3.52,-4.86
A101170,우림피티에스,12,2021,Annual,71.38,"151,962.83",9.43,12.55
A101170,우림피티에스,12,2022,Annual,87.37,,10.22,12.58
A098120,마이크로컨텍솔,12,2011,Annual,153.66,"1,188.52",28.16,20.94
A098120,마이크로컨텍솔,12,2012,Annual,147.17,"1,884.57",23.70,20.94
A098120,마이크로컨텍솔,12,2013,Annual,120.99,682.65,20.53,19.52
A098120,마이크로컨텍솔,12,2014,Annual,125.42,637.32,25.99,20.41
A098120,마이크로컨텍솔,12,2015,Annual,61.89,386.90,11.27,12.89
A098120,마이크로컨텍솔,12,2016,Annual,21.40,122.06,2.50,3.82
A098120,마이크로컨텍솔,12,2017,Annual,-54.82,-365.58,-5.69,-8.20
A098120,마이크로컨텍솔,12,2018,Annual,-68.85,-512.73,-8.22,-11.02
A098120,마이크로컨텍솔,12,2019,Annual,60.70,451.89,7.94,7.53
A098120,마이크로컨텍솔,12,2020,Annual,44.01,152.04,8.37,7.23
A098120,마이크로컨텍솔,12,2021,Annual,103.22,439.37,24.31,15.12
A098120,마이크로컨텍솔,12,2022,Annual,99.14,850.51,19.70,14.66
A052770,아이톡시,12,2011,Annual,-20.01,-48.47,-53.00,-13.50
A052770,아이톡시,12,2012,Annual,6.47,15.65,19.60,4.34
A052770,아이톡시,12,2013,Annual,21.83,51.72,26.31,11.83
A052770,아이톡시,12,2014,Annual,-16.67,-34.57,-22.16,-10.33
A052770,아이톡시,12,2015,Annual,24.71,48.37,45.11,10.51
A052770,아이톡시,12,2016,Annual,-1.97,-3.47,-3.64,-0.95
A052770,아이톡시,12,2017,Annual,-115.62,-224.22,-384.62,-83.14
